NAME,SCOP,HP_SFAM,HP_SFAMCNT,FoldSeek_SFAM,FoldSeek_SFAMCNT,TEA_SFAM,TEA_SFAMCNT,HP_vs_FoldSeek,HP_vs_TEA
d3ed5a_,c.108.1.0,0.0,3,0.0,0,0.0,0,0.0,0.0
d3bqoa_,a.146.1.1,0.0,0,0.0,0,0.0,0,0.0,0.0
d1pmhx_,b.18.1.18,0.0,5,0.0,0,0.0,0,0.0,0.0
d7jv7a_,d.144.1.0,0.0625,33,0.0,0,0.0,0,0.0625,0.0625
d4yv7a_,c.93.1.0,0.0,13,0.0,0,0.0,0,0.0,0.0
d1t3ta5,d.79.4.1,0.0,0,0.8,11,0.0,11,-0.8,0.0
d3beca2,e.3.1.1,0.0,3,0.0,0,0.0,0,0.0,0.0
d1j3ba2,c.109.1.1,0.0,2,0.0,0,0.0,0,0.0,0.0
d4p2fa_,d.58.29.0,0.0,0,0.833333,13,0.833333,13,-0.833333,-0.833333
d5opfa_,b.1.18.0,0.0,2,0.140625,92,0.0,92,-0.140625,0.0
d1rxqa_,a.213.1.1,0.0,0,0.0,0,0.0,0,0.0,0.0
d6gqza_,b.60.1.1,0.0,3,0.0,0,0.0,0,0.0,0.0
d1akya1,c.37.1.1,0.0,9,0.0,0,0.0,0,0.0,0.0
d5ktia1,d.169.1.0,0.0,0,0.0,0,0.0,0,0.0,0.0
d3a74a1,b.40.4.1,0.0,2,0.314961,130,0.385827,130,-0.314961,-0.385827
d1njra_,c.50.1.2,0.0,0,0.0,0,0.0,0,0.0,0.0
d3odga_,c.56.2.0,0.0,3,0.916667,20,0.916667,20,-0.916667,-0.916667
d2czra1,c.52.4.1,0.0,0,0.0,0,0.0,0,0.0,0.0
d4qhea_,d.151.1.1,0.6666666666666666,4,0.0,0,0.0,0,0.6666666666666666,0.6666666666666666
d1ufoa_,c.69.1.27,0.0,15,0.0,0,0.0,0,0.0,0.0
d2opib_,c.74.1.0,0.0,0,0.0,0,0.0,0,0.0,0.0
d2ddra1,d.151.1.3,0.0,0,0.0,0,0.0,0,0.0,0.0
d4mx6a_,c.94.1.0,0.0,10,0.0,0,0.0,0,0.0,0.0
d6raha1,f.37.1.0,0.0,7,0.0,0,0.0,0,0.0,0.0
d1mkya1,c.37.1.8,0.0,7,0.0,0,0.0,0,0.0,0.0
d3ipla1,e.23.1.0,0.5,7,0.0,0,0.0,0,0.5,0.5
d2f20a1,d.303.1.1,0.0,0,0.0,0,0.0,0,0.0,0.0
d4v0fa1,b.18.1.30,0.0,0,0.0,0,0.0,0,0.0,0.0
d5foka1,f.4.3.0,0.0,3,0.916667,18,0.916667,18,-0.916667,-0.916667
d1ddba_,f.1.4.1,0.0,0,0.571429,13,0.714286,13,-0.571429,-0.714286
d3hxia1,d.86.1.0,0.0,0,0.0,0,0.0,0,0.0,0.0
d3afma_,c.2.1.0,0.04,26,0.0,0,0.0,0,0.04,0.04
d1v93a_,c.1.23.1,0.0,5,0.333333,4,0.333333,4,-0.333333,-0.333333
d1zbpa1,e.61.1.1,0.0,0,0.0,0,0.0,0,0.0,0.0
d2vboa_,d.95.2.1,0.0,2,0.6,12,0.4,12,-0.6,-0.4
d4yuca2,c.95.1.0,0.0,3,0.0,0,0.0,0,0.0,0.0
d1jyha_,d.60.1.3,0.0,0,0.0,0,0.0,0,0.0,0.0
d1nnla_,c.108.1.4,0.0,3,0.0,0,0.0,0,0.0,0.0
d1ga2a2,b.2.2.2,1.0,2,0.4,22,0.4,22,0.6,0.6
d1ijba_,c.62.1.1,0.0,0,0.0,0,0.0,0,0.0,0.0
d6pyma_,b.47.1.1,0.25,5,0.0,0,0.0,0,0.25,0.25
d3b6ha1,a.104.1.0,0.0,14,0.0,0,0.0,0,0.0,0.0
d5idqa1,c.2.1.0,0.0,24,0.0,0,0.0,0,0.0,0.0
d5gvya_,b.77.3.0,0.0,0,0.75,5,0.6,6,-0.75,-0.6
d3c07a2,a.121.1.1,0.0,0,0.0,0,0.0,0,0.0,0.0
d1ux6a1,b.29.1.16,0.0,3,0.0,0,0.0,0,0.0,0.0
d1ii7a_,d.159.1.4,0.0,2,0.0,0,0.0,0,0.0,0.0
d1gdha1,c.2.1.4,0.0,14,0.0,0,0.0,0,0.0,0.0
d2pbja1,a.45.1.1,0.0,3,0.0,0,0.0,0,0.0,0.0
d3ck2a1,d.159.1.7,0.0,2,0.0,0,0.0,0,0.0,0.0
d1reqb2,c.23.6.1,0.0,0,0.0,0,0.0,0,0.0,0.0
d2akoa1,c.73.1.3,0.0,3,0.0,0,0.0,0,0.0,0.0
d2j01f1,c.22.1.1,0.0,0,0.0,0,0.0,0,0.0,0.0
d1guda_,c.93.1.1,0.0,8,0.0,0,0.0,0,0.0,0.0
d1z2ia_,c.122.1.0,0.0,5,0.0,0,0.0,0,0.0,0.0
d3ju4a1,b.68.1.2,0.0,2,0.0,0,0.0,0,0.0,0.0
d2duma_,c.26.2.0,0.0,4,0.111111,39,0.259259,39,-0.111111,-0.259259
d2j13a1,c.6.2.3,0.0,2,0.846154,17,0.428571,18,-0.846154,-0.428571
d4dqqa1,c.55.3.0,0.0,0,0.26,61,0.22,61,-0.26,-0.22
d5m29a_,c.92.2.2,0.0,3,0.742857,38,0.942857,38,-0.742857,-0.942857
d3tg0a_,c.76.1.1,0.0,2,0.0,0,0.0,0,0.0,0.0
d1t5ia_,c.37.1.19,0.125,9,0.0,0,0.0,0,0.125,0.125
g1avo.1,a.24.8.1,0.0,0,0.0,0,0.0,0,0.0,0.0
d3wi7a_,c.69.1.0,0.0,12,0.0,0,0.0,0,0.0,0.0
d2y7ia_,c.94.1.0,0.0,14,0.0,0,0.0,0,0.0,0.0
d7jqya_,c.69.1.0,0.0,11,0.0,0,0.0,0,0.0,0.0
d3hwua_,d.290.1.0,0.0,0,0.0,0,0.0,0,0.0,0.0
d1wdja_,c.52.1.27,0.0,2,0.0,0,0.0,0,0.0,0.0
d2c71a1,c.6.2.3,0.0,0,0.769231,17,0.428571,18,-0.769231,-0.428571
d3gkba1,c.14.1.0,0.0,7,0.0,0,0.0,0,0.0,0.0
d3rjta1,c.23.10.0,0.0,3,0.785714,20,0.857143,20,-0.785714,-0.857143
d2o5ua2,d.38.1.1,0.0,2,0.0,0,0.0,0,0.0,0.0
d1lw7a1,c.26.1.3,0.0,0,0.217391,53,0.173913,53,-0.217391,-0.173913
d2x55a1,f.4.4.0,0.0,0,0.0,0,0.0,0,0.0,0.0
d2jgqa_,c.1.1.0,0.0,0,0.666667,6,0.666667,6,-0.666667,-0.666667
d4e3ya_,d.4.1.2,0.0,0,0.0,0,0.0,0,0.0,0.0
d2ktea1,d.129.3.5,0.0,0,0.69697,42,0.757576,42,-0.69697,-0.757576
d5dysa_,f.13.1.2,0.0,12,0.0,0,0.0,0,0.0,0.0
d3m5ka_,d.90.1.0,0.0,4,0.0,0,0.0,0,0.0,0.0
d1ynba1,a.211.1.1,0.0,3,0.0,0,0.0,0,0.0,0.0
d6fyqa_,c.67.1.0,0.14285714285714285,29,0.942308,143,0.980769,143,-0.7994508571428571,-0.8379118571428572
d5cgea1,c.72.1.0,0.0,4,0.882353,51,0.882353,51,-0.882353,-0.882353
d2cy2a1,d.108.1.1,0.0,4,0.0,0,0.0,0,0.0,0.0
d3lnua2,d.14.1.0,0.0,4,0.0,0,0.0,0,0.0,0.0
d2g2jc_,c.37.1.0,0.0,12,0.0,0,0.0,0,0.0,0.0
d1nvmb2,d.81.1.1,0.0,0,0.227273,30,0.0,30,-0.227273,0.0
d2jd4a1,b.29.1.0,0.25,5,0.0,0,0.0,0,0.25,0.25
d4krea3,c.55.3.0,0.0,4,0.22,61,0.08,61,-0.22,-0.08
d4j7aa_,c.69.1.0,0.0,12,0.0,0,0.0,0,0.0,0.0
d2dwka_,a.256.1.1,0.0,0,0.0,0,0.0,0,0.0,0.0
d1fc6a4,c.14.1.2,0.0,2,0.0,0,0.0,0,0.0,0.0
d2qrde1,d.37.1.1,0.0,0,0.0,0,0.0,0,0.0,0.0
d3qvma_,c.69.1.0,0.0,9,0.0,0,0.0,0,0.0,0.0
d5b5eo_,f.4.1.4,0.0,0,0.0,0,0.0,0,0.0,0.0
d1hwma_,d.165.1.1,0.0,6,0.0,0,0.0,0,0.0,0.0
d1ilr1_,b.42.1.2,0.0,0,0.923077,16,0.923077,16,-0.923077,-0.923077
d1nsza1,b.30.5.4,0.0,2,0.541667,26,0.12,27,-0.541667,-0.12
d1jfua_,c.47.1.10,0.3333333333333333,4,0.541237,215,0.561856,215,-0.20790366666666665,-0.2285226666666667
d4nmwa_,c.69.1.26,0.0,8,0.0,0,0.0,0,0.0,0.0
d1l6ra1,c.108.1.10,0.0,5,0.0,0,0.0,0,0.0,0.0
d2p0sa1,c.94.1.3,0.0,7,0.0,0,0.0,0,0.0,0.0
d2w70a2,d.142.1.2,0.0,2,0.772727,29,0.681818,29,-0.772727,-0.681818
d1zj9a2,d.58.36.1,0.0,2,0.857143,8,0.857143,8,-0.857143,-0.857143
d4yn5a_,c.1.8.3,0.0,12,0.504673,135,0.588785,135,-0.504673,-0.588785
d1ofda3,d.153.1.1,0.0,0,0.0,37,0.0,42,0.0,0.0
d1uxoa_,c.69.1.31,0.0,4,0.0,0,0.0,0,0.0,0.0
d1piwa2,c.2.1.1,0.0,12,0.0,0,0.0,0,0.0,0.0
d6l1oa_,c.67.1.0,0.09523809523809523,22,0.980769,143,0.980769,143,-0.8855309047619048,-0.8855309047619048
d2zs0d_,a.1.1.0,0.0,3,0.888889,57,0.972222,57,-0.888889,-0.972222
d3uksa_,e.7.1.0,0.4,6,0.0,0,0.0,0,0.4,0.4
d3ik4a2,c.1.11.0,0.0,4,0.923077,43,0.923077,43,-0.923077,-0.923077
d7bipa_,c.1.16.0,0.0,2,0.875,14,0.875,14,-0.875,-0.875
d3no3a1,c.1.18.0,0.0,0,0.625,16,0.5,16,-0.625,-0.5
d2hv2a2,d.108.1.10,0.0,2,0.0,0,0.0,0,0.0,0.0
d1guxa_,a.74.1.3,0.0,0,0.0,0,0.0,0,0.0,0.0
d2p5sa_,c.37.1.0,0.0,12,0.0,0,0.0,0,0.0,0.0
d1bvp11,a.115.1.1,0.0,0,0.0,0,0.0,0,0.0,0.0
d1w36c1,c.37.1.19,0.0,13,0.0,0,0.0,0,0.0,0.0
d5zuia2,c.37.1.0,0.0,10,0.0,0,0.0,0,0.0,0.0
d1tdja1,c.79.1.1,0.0,5,0.0,0,0.0,0,0.0,0.0
d2pbea1,a.160.1.5,0.0,0,0.0,0,0.0,0,0.0,0.0
d6hn1a2,a.126.1.0,0.0,2,0.0,0,0.0,0,0.0,0.0
d4iuja_,e.77.1.1,0.0,2,0.0,0,0.0,0,0.0,0.0
d1h3fa1,c.26.1.1,0.0,6,0.371429,53,0.257143,53,-0.371429,-0.257143
d1mxra_,a.25.1.2,0.0,8,0.0666667,55,0.133333,55,-0.0666667,-0.133333
d4jwva1,c.14.1.0,0.0,9,0.0,0,0.0,0,0.0,0.0
d1pj3a1,c.2.1.7,0.0,11,0.0,0,0.0,0,0.0,0.0
d2nxya1,d.172.1.1,0.0,0,0.0,0,0.0,0,0.0,0.0
d2c2ia1,d.38.1.4,0.0,2,0.0,0,0.0,0,0.0,0.0
d3edea2,c.1.8.1,0.0,14,0.5,135,0.87037,135,-0.5,-0.87037
d1u0bb1,a.27.1.1,0.0,2,0.0,0,0.0,0,0.0,0.0
d1u09a1,e.8.1.4,0.0,6,0.0,0,0.0,0,0.0,0.0
d2weia1,d.144.1.0,0.11904761904761904,43,0.0,0,0.0,0,0.11904761904761904,0.11904761904761904
d2jaha_,c.2.1.0,0.0,15,0.0,0,0.0,0,0.0,0.0
d5ohka_,d.3.1.0,0.0,3,0.0,0,0.0,0,0.0,0.0
d5a0yb1,d.58.31.2,1.0,3,0.25,5,0.25,5,0.75,0.75
d4pfya1,c.94.1.1,0.0,16,0.0,0,0.0,0,0.0,0.0
d6hsaa1,c.23.13.0,0.0,0,0.0,0,0.0,0,0.0,0.0
d6ueza1,a.104.1.0,0.25,9,0.0,0,0.0,0,0.25,0.25
d1vz6a_,d.154.1.2,0.0,0,0.0,0,0.0,0,0.0,0.0
d4p79a1,f.63.1.1,0.0,3,0.0,0,0.0,0,0.0,0.0
d1y8xa1,d.20.1.1,0.0,7,0.0,0,0.0,0,0.0,0.0
d2yyua_,c.1.2.3,0.0,4,0.705882,39,0.970588,39,-0.705882,-0.970588
d4pj3a3,c.37.1.19,0.0,22,0.0,0,0.0,0,0.0,0.0
d1npya1,c.2.1.7,0.0,13,0.0,0,0.0,0,0.0,0.0
d2g84a1,c.97.1.2,0.0,2,0.555556,24,0.333333,24,-0.555556,-0.333333
d3zsja_,b.29.1.3,0.0,0,0.0,0,0.0,0,0.0,0.0
d1xrta2,c.1.9.6,0.0,3,0.672727,60,0.945455,60,-0.672727,-0.945455
d6pypa1,c.2.1.0,0.0,6,0.0,0,0.0,0,0.0,0.0
d4kfna1,d.41.2.0,0.0,0,0.444444,17,0.333333,17,-0.444444,-0.333333
d1m3sa1,c.80.1.3,0.0,0,0.0,0,0.0,0,0.0,0.0
d1vr0a1,c.148.1.1,0.0,0,0.0,0,0.0,0,0.0,0.0
d3gi1a_,c.92.2.0,0.0,5,0.769231,38,0.923077,38,-0.769231,-0.923077
d2f9yb1,c.14.1.4,0.0,5,0.0,0,0.0,0,0.0,0.0
d2c1xa1,c.87.1.10,0.2,6,0.0,0,0.0,0,0.2,0.2
d1pgua1,b.69.4.1,0.25,5,0.615385,28,0.769231,28,-0.36538499999999996,-0.519231
d4m1ba_,c.6.2.0,0.0,0,0.785714,17,0.466667,18,-0.785714,-0.466667
d1vkha1,c.69.1.32,0.0,5,0.0,0,0.0,0,0.0,0.0
d4am1a2,d.128.1.2,0.0,0,0.0,0,0.0,0,0.0,0.0
g1d2v.1,a.93.1.2,0.0,2,0.0,0,0.0,0,0.0,0.0
d4my5a_,c.67.1.0,0.0,18,0.980769,143,0.980769,143,-0.980769,-0.980769
d4nqra_,c.93.1.0,0.0,8,0.0,0,0.0,0,0.0,0.0
d1dypa_,b.29.1.2,0.0,3,0.0,0,0.0,0,0.0,0.0
d7cmna2,d.96.1.4,0.0,0,0.857143,18,0.714286,18,-0.857143,-0.714286
d1t0ba_,c.23.16.6,0.0,2,0.0,0,0.0,0,0.0,0.0
d1fn9a_,d.196.1.1,0.0,0,0.0,0,0.0,0,0.0,0.0
d7ne5a1,b.69.7.0,0.0,2,0.5,7,0.5,7,-0.5,-0.5
d4mzaa_,b.68.1.1,0.0,2,0.666667,16,0.166667,16,-0.666667,-0.166667
d1nuia1,e.13.1.2,0.0,0,0.0,0,0.0,0,0.0,0.0
d1r89a3,d.58.16.2,0.0,0,0.0,0,0.0,0,0.0,0.0
d2yjtd_,c.37.1.0,0.2727272727272727,12,0.0,0,0.0,0,0.2727272727272727,0.2727272727272727
d4l1fa1,e.6.1.0,1.0,3,0.0,0,0.0,0,1.0,1.0
d1e7ua3,d.15.1.5,0.0,3,0.971014,78,0.913043,78,-0.971014,-0.913043
d4fkma_,c.92.2.0,0.0,6,0.615385,38,0.769231,38,-0.615385,-0.769231
d3bwha_,d.165.1.1,0.0,3,0.0,0,0.0,0,0.0,0.0
d1iknd_,d.211.1.1,0.0,4,0.928571,32,0.928571,32,-0.928571,-0.928571
d4demf_,a.128.1.1,0.0,3,0.0,0,0.0,0,0.0,0.0
d2fiwa1,d.108.1.1,0.0,5,0.0,0,0.0,0,0.0,0.0
d4euoa_,c.94.1.0,0.0,14,0.0,0,0.0,0,0.0,0.0
d2cf7a_,a.25.1.1,0.0,2,0.484848,55,0.757576,55,-0.484848,-0.757576
d3c7xa_,b.66.1.0,0.0,2,0.0,0,0.0,0,0.0,0.0
d1w7ja2,c.37.1.9,0.037037037037037035,28,0.0,0,0.0,0,0.037037037037037035,0.037037037037037035
d2m72a1,c.47.1.0,0.0,0,0.547368,215,0.610526,215,-0.547368,-0.610526
d1egua1,a.102.3.2,0.0,2,0.0,6,0.5,6,0.0,-0.5
d4q34a_,c.69.1.0,0.0,9,0.0,0,0.0,0,0.0,0.0
d3ul4a_,b.2.2.0,0.0,4,0.545455,22,0.545455,22,-0.545455,-0.545455
d3ryce1,a.137.10.1,0.0,0,0.0,0,0.0,0,0.0,0.0
d2aioa_,d.157.1.1,0.0,5,0.0,0,0.0,0,0.0,0.0
d6ktha1,a.39.1.0,0.0,2,0.693878,73,0.795918,73,-0.693878,-0.795918
d2yxda_,c.66.1.0,0.0,7,0.0,0,0.0,0,0.0,0.0
d3sfxa_,a.118.6.0,0.0,2,0.666667,5,0.666667,5,-0.666667,-0.666667
d6ifka2,d.58.53.7,0.0,2,0.0,17,0.0,17,0.0,0.0
d1tl2a_,b.67.1.1,0.0,0,0.0,0,0.0,0,0.0,0.0
d2wt3a2,c.23.11.1,0.0,0,0.5,3,0.5,3,-0.5,-0.5
d1i2aa_,e.24.1.1,0.0,2,0.0,0,0.0,0,0.0,0.0
d3i9la_,c.23.14.3,0.0,0,0.0,8,0.0,8,0.0,0.0
d2o57a1,c.66.1.18,0.0,4,0.0,0,0.0,0,0.0,0.0
d3n6qa_,c.1.7.0,0.0,4,0.875,19,0.875,19,-0.875,-0.875
d5swca1,c.53.2.0,0.0,0,0.8,13,0.8,13,-0.8,-0.8
d4fc3e_,b.1.28.0,0.0,0,0.666667,7,0.666667,7,-0.666667,-0.666667
d3zpya_,b.29.1.0,0.0,0,0.0,0,0.0,0,0.0,0.0
d2ps1a_,c.61.1.0,0.0,2,0.0,0,0.0,0,0.0,0.0
d3ar4a3,c.108.1.7,0.0,3,0.0,0,0.0,0,0.0,0.0
d1l3ia_,c.66.1.22,0.0,9,0.0,0,0.0,0,0.0,0.0
d1o75a3,b.120.1.1,0.0,0,0.0,0,0.0,0,0.0,0.0
d3c0na2,f.8.1.1,0.0,0,0.0,0,0.0,0,0.0,0.0
d6s98a_,d.20.1.1,0.0,6,0.0,0,0.0,0,0.0,0.0
d1kxpd1,a.126.1.1,0.0,2,0.0,0,0.0,0,0.0,0.0
d1hw7a_,d.193.1.1,0.0,0,0.0,0,0.0,0,0.0,0.0
d6eqea1,c.69.1.0,0.0,3,0.0,0,0.0,0,0.0,0.0
d1oi7a2,c.23.4.1,0.0,0,0.0,0,0.0,0,0.0,0.0
d1eera_,a.26.1.2,0.0,0,0.0,0,0.0,0,0.0,0.0
d4cvqa_,c.67.1.0,0.0,23,0.980769,143,0.980769,143,-0.980769,-0.980769
d5eq7a_,e.7.1.0,0.0,2,0.0,0,0.0,0,0.0,0.0
d1g2oa_,c.56.2.1,0.5,5,0.9,20,0.9,20,-0.4,-0.4
d3fn1b_,d.20.1.0,0.0,2,0.0,0,0.0,0,0.0,0.0
d1uwva2,c.66.1.40,0.0,6,0.0,0,0.0,0,0.0,0.0
d2hr3a1,a.4.5.28,0.0,3,0.512931,252,0.336207,252,-0.512931,-0.336207
d1kola1,b.35.1.2,0.0,0,0.0,20,0.0,20,0.0,0.0
d1zema1,c.2.1.2,0.0,23,0.0,0,0.0,0,0.0,0.0
d1knwa1,b.49.2.3,0.0,0,0.4,8,0.2,8,-0.4,-0.2
d1n12a_,b.2.3.2,0.0,2,0.285714,22,0.285714,22,-0.285714,-0.285714
d3zqua_,c.34.1.0,0.0,2,0.0,0,0.0,0,0.0,0.0
d6hrla_,b.68.11.0,0.0,2,0.5,4,0.5,4,-0.5,-0.5
d4i43b4,e.8.1.8,0.0,8,0.0,0,0.0,0,0.0,0.0
d1viaa_,c.37.1.2,0.0,8,0.0,0,0.0,0,0.0,0.0
d1wdda1,c.1.14.1,0.0,0,0.5,5,0.5,5,-0.5,-0.5
d2nyta1,c.97.1.6,0.0,3,0.227273,24,0.0,24,-0.227273,0.0
d2pv4a1,a.286.1.1,0.0,0,0.0,0,0.0,0,0.0,0.0
d1vmea2,d.157.1.3,0.0,0,0.0,0,0.0,0,0.0,0.0
d3w94a_,b.47.1.2,0.0,6,0.0,0,0.0,0,0.0,0.0
d1vq8l1,c.12.1.1,0.0,0,0.0,0,0.0,0,0.0,0.0
d1wixa1,a.40.3.1,0.0,0,0.0,0,0.0,0,0.0,0.0
d2c8ee_,d.166.1.1,0.0,2,0.0,0,0.0,0,0.0,0.0
d4bcda2,c.69.1.4,0.0,7,0.0,0,0.0,0,0.0,0.0
d6ihea2,d.162.1.0,0.0,5,0.0,0,0.0,0,0.0,0.0
d6uwwa_,c.71.1.1,0.0,0,0.0,0,0.0,0,0.0,0.0
d3gt5a1,a.102.1.0,0.0,7,0.952381,28,0.952381,28,-0.952381,-0.952381
d2ex0a1,c.87.1.9,0.0,3,0.0,0,0.0,0,0.0,0.0
d2gf3a1,c.3.1.2,0.0,3,0.0,0,0.0,0,0.0,0.0
d3oama_,c.68.1.13,0.0,4,0.0,0,0.0,0,0.0,0.0
d1zx5a1,b.82.1.3,0.0,2,0.809524,65,0.968254,65,-0.809524,-0.968254
d1xr4a2,c.124.1.2,0.0,0,0.0,0,0.0,0,0.0,0.0
d4gbua_,c.1.4.1,0.6,6,0.555556,27,0.888889,27,0.04444399999999993,-0.28888900000000006
d4im7a2,a.100.1.0,0.0,2,0.0,0,0.0,0,0.0,0.0
d2ixma1,a.268.1.1,0.0,3,0.0,0,0.0,0,0.0,0.0
d1cfza_,c.56.1.1,0.0,0,0.0,0,0.0,0,0.0,0.0
d1o98a1,c.105.1.1,0.0,0,0.0,0,0.0,0,0.0,0.0
d1ehia2,d.142.1.1,0.0,7,0.821429,29,0.821429,29,-0.821429,-0.821429
d5a5wa_,c.1.2.0,0.0,0,0.954545,39,0.954545,39,-0.954545,-0.954545
d5yu3a_,c.2.1.0,0.0,27,0.0,0,0.0,0,0.0,0.0
d2ozza1,c.94.1.1,0.0,11,0.0,0,0.0,0,0.0,0.0
d1ihga1,a.118.8.1,0.0,6,0.375,63,0.475,63,-0.375,-0.475
d1pw4a1,f.38.1.1,0.0,83,0.0,0,0.0,0,0.0,0.0
d1pd0a3,c.62.1.2,0.0,0,0.0,0,0.0,0,0.0,0.0
d6cnga_,c.119.1.0,0.0,2,0.0,0,0.0,0,0.0,0.0
d3h7ma_,c.94.1.0,0.0,18,0.0,0,0.0,0,0.0,0.0
d3awua1,a.86.1.3,0.0,0,0.0,0,0.0,0,0.0,0.0
d2dfka2,b.55.1.1,0.0,2,0.866667,86,0.977778,86,-0.866667,-0.977778
d4jq6a_,f.13.1.0,0.20833333333333334,25,0.0,0,0.0,0,0.20833333333333334,0.20833333333333334
g1or0.1,d.153.1.2,0.0,4,0.0,0,0.0,42,0.0,0.0
d1uynx_,f.4.5.1,0.0,0,0.0,0,0.0,0,0.0,0.0
d3u9wa1,b.98.1.1,0.0,0,0.0,0,0.0,0,0.0,0.0
d1xqba_,e.56.1.1,0.0,0,0.0,0,0.0,0,0.0,0.0
d3pnua1,c.1.9.0,0.2,6,0.625,60,0.95,60,-0.425,-0.75
d1edza2,c.58.1.2,0.0,0,0.0,0,0.0,0,0.0,0.0
d3d1ka_,a.1.1.2,0.0,3,0.818182,57,0.939394,57,-0.818182,-0.939394
d6l0aa_,c.1.9.0,0.0,8,0.65,60,0.9,60,-0.65,-0.9
d1ur1a1,c.1.8.3,0.0,11,0.429907,135,0.551402,135,-0.429907,-0.551402
d1nkta2,a.172.1.1,0.0,2,0.0,0,0.0,0,0.0,0.0
d4ygra1,c.108.1.0,0.0,7,0.0,0,0.0,0,0.0,0.0
d3orka1,d.144.1.7,0.15384615384615385,14,0.0,0,0.0,0,0.15384615384615385,0.15384615384615385
d6nyta1,b.7.1.0,0.0,0,0.9,28,0.85,28,-0.9,-0.85
d1nria_,c.80.1.3,0.0,0,0.0,0,0.0,0,0.0,0.0
d3ep1a_,d.118.1.0,0.0,0,0.0,0,0.0,0,0.0,0.0
d1t3ta2,c.23.16.1,0.0,0,0.62069,42,0.310345,42,-0.62069,-0.310345
d2fbha1,a.4.5.28,0.0,0,0.607759,252,0.387931,252,-0.607759,-0.387931
d3rkra_,c.2.1.0,0.0,20,0.0,0,0.0,0,0.0,0.0
g1m93.1,e.1.1.1,0.0,4,0.0,0,0.0,0,0.0,0.0
d1yvua1,b.34.14.1,0.0,0,0.5,4,0.0,4,-0.5,0.0
d2c6qa1,c.1.5.0,0.0,0,0.666667,4,0.666667,4,-0.666667,-0.666667
d6vwxa_,f.14.1.0,0.3333333333333333,10,0.5,13,0.666667,13,-0.16666666666666669,-0.3333336666666667
d3pe6a_,c.69.1.0,0.0,10,0.0,0,0.0,0,0.0,0.0
d2fg1a2,c.50.1.2,0.0,0,0.0,0,0.0,0,0.0,0.0
d2nqra2,b.103.1.1,0.0,2,0.0,0,0.0,0,0.0,0.0
d4bpza1,b.29.1.0,0.0,4,0.0,0,0.0,0,0.0,0.0
d5wjpa1,c.94.1.0,0.125,9,0.0,0,0.0,0,0.125,0.125
d4adba_,c.67.1.0,0.25,21,0.980769,143,0.980769,143,-0.730769,-0.730769
d3gowa_,c.14.1.0,0.0,15,0.0,0,0.0,0,0.0,0.0
d5ggya1,c.92.2.0,0.0,2,0.769231,38,0.923077,38,-0.769231,-0.923077
d2olua1,d.2.1.10,0.0,6,0.0,0,0.0,0,0.0,0.0
d2eyqa3,c.37.1.19,0.1,11,0.0,0,0.0,0,0.1,0.1
d3fe3a_,d.144.1.0,0.12,26,0.0,0,0.0,0,0.12,0.12
d2slia2,b.68.1.1,0.0,3,0.0,16,0.333333,16,0.0,-0.333333
d4cu7a1,b.18.1.5,0.0,0,0.0,0,0.0,0,0.0,0.0
d5c9ga1,c.14.1.0,0.25,13,0.0,0,0.0,0,0.25,0.25
d3hs3a1,c.93.1.0,0.0,6,0.0,0,0.0,0,0.0,0.0
d6a1ia1,a.102.4.0,0.0,2,0.0,0,0.0,14,0.0,0.0
d4jbea_,c.82.1.0,0.0,9,0.0,0,0.0,0,0.0,0.0
d3szva1,f.4.7.2,0.4,6,0.0,0,0.0,0,0.4,0.4
d2ofka_,a.96.1.4,0.0,0,0.0,0,0.0,0,0.0,0.0
d1qs1a1,d.166.1.1,0.0,0,0.0,0,0.0,0,0.0,0.0
d1vhqa_,c.23.16.2,0.0,3,0.342857,42,0.342857,42,-0.342857,-0.342857
d6ovqa_,c.1.7.0,0.0,4,0.875,19,0.875,19,-0.875,-0.875
d4s1ha1,c.72.1.0,0.0,7,0.882353,51,0.882353,51,-0.882353,-0.882353
d1szha1,a.226.1.1,0.0,0,0.0,0,0.0,0,0.0,0.0
d3gu3a_,c.66.1.49,0.0,4,0.0,0,0.0,0,0.0,0.0
d1z1wa2,d.92.1.13,0.0,5,0.225,42,0.05,42,-0.225,-0.05
d2i7xa1,d.157.1.10,0.0,3,0.0,0,0.0,0,0.0,0.0
d3c3ya_,c.66.1.1,0.0,10,0.0,0,0.0,0,0.0,0.0
d5ll1a2,d.96.1.0,0.0,0,0.923077,18,0.692308,18,-0.923077,-0.692308
d1vloa2,d.250.1.1,0.0,2,0.0,0,0.0,0,0.0,0.0
d3d6nb2,c.78.1.0,0.0,2,0.571429,21,0.571429,21,-0.571429,-0.571429
d1fx3a_,d.33.1.1,0.0,0,0.0,0,0.0,0,0.0,0.0
d1q47a_,b.69.12.1,0.0,0,0.0,0,0.0,0,0.0,0.0
d3l81a_,b.2.7.0,0.0,0,0.0,0,0.0,0,0.0,0.0
d3k9ca_,c.93.1.0,0.0,5,0.0,0,0.0,0,0.0,0.0
d5xvta2,c.36.1.0,0.0,2,0.0,0,0.0,0,0.0,0.0
d1w36b3,c.52.1.24,0.0,2,0.0,0,0.0,0,0.0,0.0
d2geya1,d.17.4.9,0.0,0,0.959459,76,0.972973,76,-0.959459,-0.972973
d6tt2a_,b.55.1.1,0.0,0,0.933333,86,0.977778,86,-0.933333,-0.977778
